,Date,Year,Month,Recession,Consumer_Confidence,Seasonality_Weight,Price,Advertising_Expenditure,Competition,GDP,Growth_Rate,unemployment_rate,Automobile_Sales,Vehicle_Type,City
1081,2002-07-31,2002,Jul,0,99.08,0.5,77098,2205.0,5,20.08,-2.14,1.6,2153.0,Sports,New York
1082,2002-08-31,2002,Aug,0,105.03,0.25,33432,1663.0,6,58.35,0.66,1.5,824.0,MediumFamilyCar,California
1083,2002-08-31,2002,Aug,0,105.03,0.25,15269,1663.0,6,58.35,0.66,1.5,808.0,SuperMiniCar,California
1084,2002-08-31,2002,Aug,0,105.03,0.25,50255,1663.0,6,58.35,0.66,1.5,900.0,ExecutiveCar,California
1085,2002-08-31,2002,Aug,0,105.03,0.25,76546,1663.0,6,58.35,0.66,1.5,816.0,Sports,California
1086,2002-09-30,2002,Sep,0,103.84,0.86,26881,1024.0,9,19.74,-1.96,1.7,2934.0,SmallFamilyCar,Illinois
1087,2002-09-30,2002,Sep,0,103.84,0.79,54804,1024.0,9,19.74,-1.96,1.7,2962.0,ExecutiveCar,Illinois
1088,2002-09-30,2002,Sep,0,103.84,0.95,79561,1024.0,9,19.74,-1.96,1.7,2958.0,Sports,Illinois
1089,2002-09-30,2002,Sep,0,103.84,0.85,30688,1024.0,9,19.74,-1.96,1.7,2960.0,MediumFamilyCar,Illinois
1090,2002-09-30,2002,Sep,0,103.84,0.81,17639,1024.0,9,19.74,-1.96,1.7,2975.0,SuperMiniCar,Illinois
1091,2002-10-31,2002,Oct,0,110.31,0.69,71986,2990.0,5,58.56,0.66,2.7,2624.0,Sports,California
1092,2002-10-31,2002,Oct,0,110.31,0.6,34243,2990.0,5,58.56,0.66,2.7,2625.0,MediumFamilyCar,California
1093,2002-10-31,2002,Oct,0,110.31,0.63,16993,2990.0,5,58.56,0.66,2.7,2624.0,SuperMiniCar,California
1094,2002-10-31,2002,Oct,0,110.31,0.64,51838,2990.0,5,58.56,0.66,2.7,2632.0,ExecutiveCar,California
1095,2002-11-30,2002,Nov,0,108.74,0.84,21355,2203.0,9,28.5,-1.06,1.2,3798.0,SmallFamilyCar,California
1096,2002-11-30,2002,Nov,0,108.74,0.9,33701,2203.0,9,28.5,-1.06,1.2,3748.0,MediumFamilyCar,California
1097,2002-11-30,2002,Nov,0,108.74,0.88,78338,2203.0,9,28.5,-1.06,1.2,3733.0,Sports,California
1098,2002-11-30,2002,Nov,0,108.74,0.82,50009,2203.0,9,28.5,-1.06,1.2,3765.0,ExecutiveCar,California
1099,2002-12-31,2002,Dec,0,107.68,1.34,24265,1709.0,5,63.37,0.55,1.9,4245.0,SmallFamilyCar,New York
1100,2002-12-31,2002,Dec,0,107.68,1.32,72911,1709.0,5,63.37,0.55,1.9,4193.0,Sports,New York
1101,2002-12-31,2002,Dec,0,107.68,1.26,17891,1709.0,5,63.37,0.55,1.9,4192.0,SuperMiniCar,New York
1102,2002-12-31,2002,Dec,0,107.68,1.09,52871,1709.0,5,63.37,0.55,1.9,4243.0,ExecutiveCar,New York
1103,2002-12-31,2002,Dec,0,107.68,1.25,38533,1709.0,5,63.37,0.55,1.9,4206.0,MediumFamilyCar,New York
1104,2003-01-31,2003,Jan,0,131.05,0.39,35182,4572.0,6,67.25,0.06,2.4,1858.0,MediumFamilyCar,Georgia
1105,2003-01-31,2003,Jan,0,131.05,0.48,71734,4572.0,6,67.25,0.06,2.4,1852.0,Sports,Georgia
1106,2003-01-31,2003,Jan,0,131.05,0.38,58989,4572.0,6,67.25,0.06,2.4,1862.0,ExecutiveCar,Georgia
1107,2003-01-31,2003,Jan,0,131.05,0.4,24616,4572.0,6,67.25,0.06,2.4,1826.0,SmallFamilyCar,Georgia
1108,2003-01-31,2003,Jan,0,131.05,0.39,19957,4572.0,6,67.25,0.06,2.4,1822.0,SuperMiniCar,Georgia
1109,2003-02-28,2003,Feb,0,103.47,0.42,57409,2879.0,5,21.13,-2.18,2.1,278.0,ExecutiveCar,Illinois
1110,2003-02-28,2003,Feb,0,103.47,0.47,18432,2879.0,5,21.13,-2.18,2.1,298.0,SuperMiniCar,Illinois
1111,2003-02-28,2003,Feb,0,103.47,0.37,39916,2879.0,5,21.13,-2.18,2.1,302.0,MediumFamilyCar,Illinois
1112,2003-03-31,2003,Mar,0,125.94,0.83,16280,2184.0,5,39.34,0.46,2.9,6028.0,SuperMiniCar,Georgia
1113,2003-03-31,2003,Mar,0,125.94,0.92,25582,2184.0,5,39.34,0.46,2.9,5958.0,SmallFamilyCar,Georgia
1114,2003-03-31,2003,Mar,0,125.94,0.89,71843,2184.0,5,39.34,0.46,2.9,6021.0,Sports,Georgia
1115,2003-03-31,2003,Mar,0,125.94,0.78,57418,2184.0,5,39.34,0.46,2.9,6026.0,ExecutiveCar,Georgia
1116,2003-04-30,2003,Apr,0,104.12,1.0,17360,3224.0,4,69.4,0.43,2.7,1505.0,SuperMiniCar,New York
1117,2003-04-30,2003,Apr,0,104.12,1.0,55124,3224.0,4,69.4,0.43,2.7,1478.0,ExecutiveCar,New York
1118,2003-04-30,2003,Apr,0,104.12,1.0,24135,3224.0,4,69.4,0.43,2.7,1518.0,SmallFamilyCar,New York
1119,2003-05-31,2003,May,0,99.17,0.95,21560,1284.0,7,40.54,-0.71,1.5,2672.0,SmallFamilyCar,Georgia
1120,2003-05-31,2003,May,0,99.17,0.97,78680,1284.0,7,40.54,-0.71,1.5,2687.0,Sports,Georgia
1121,2003-05-31,2003,May,0,99.17,0.81,36704,1284.0,7,40.54,-0.71,1.5,2646.0,MediumFamilyCar,Georgia
1122,2003-05-31,2003,May,0,99.17,0.89,15575,1284.0,7,40.54,-0.71,1.5,2653.0,SuperMiniCar,Georgia
1123,2003-05-31,2003,May,0,99.17,0.92,51015,1284.0,7,40.54,-0.71,1.5,2661.0,ExecutiveCar,Georgia
1124,2003-06-30,2003,Jun,0,96.27,0.81,16307,1062.0,7,62.59,0.35,3.0,3064.0,SuperMiniCar,California
1125,2003-06-30,2003,Jun,0,96.27,0.76,52193,1062.0,7,62.59,0.35,3.0,3140.0,ExecutiveCar,California
1126,2003-06-30,2003,Jun,0,96.27,0.79,27428,1062.0,7,62.59,0.35,3.0,3104.0,SmallFamilyCar,California
1127,2003-06-30,2003,Jun,0,96.27,0.78,34422,1062.0,7,62.59,0.35,3.0,3116.0,MediumFamilyCar,California
1128,2003-06-30,2003,Jun,0,96.27,0.81,72976,1062.0,7,62.59,0.35,3.0,3114.0,Sports,California
1129,2003-07-31,2003,Jul,0,115.1,0.5,39984,2002.0,8,46.65,-0.34,2.2,4075.0,MediumFamilyCar,Georgia
1130,2003-07-31,2003,Jul,0,115.1,0.5,21418,2002.0,8,46.65,-0.34,2.2,4102.0,SmallFamilyCar,Georgia
1131,2003-07-31,2003,Jul,0,115.1,0.5,18192,2002.0,8,46.65,-0.34,2.2,4147.0,SuperMiniCar,Georgia
1132,2003-07-31,2003,Jul,0,115.1,0.5,71959,2002.0,8,46.65,-0.34,2.2,4072.0,Sports,Georgia
1133,2003-07-31,2003,Jul,0,115.1,0.5,58415,2002.0,8,46.65,-0.34,2.2,4118.0,ExecutiveCar,Georgia
1134,2003-08-31,2003,Aug,0,116.41,0.25,57449,1661.0,8,34.27,-0.36,2.0,3996.0,ExecutiveCar,Georgia
1135,2003-08-31,2003,Aug,0,116.41,0.25,18178,1661.0,8,34.27,-0.36,2.0,3991.0,SuperMiniCar,Georgia
1136,2003-08-31,2003,Aug,0,116.41,0.25,20954,1661.0,8,34.27,-0.36,2.0,3954.0,SmallFamilyCar,Georgia
1137,2003-08-31,2003,Aug,0,116.41,0.25,75759,1661.0,8,34.27,-0.36,2.0,3979.0,Sports,Georgia
1138,2003-09-30,2003,Sep,0,106.0,0.77,76694,3713.0,4,29.08,-0.18,2.9,5501.0,Sports,New York
1139,2003-09-30,2003,Sep,0,106.0,0.96,17734,3713.0,4,29.08,-0.18,2.9,5482.0,SuperMiniCar,New York
1140,2003-09-30,2003,Sep,0,106.0,0.86,31759,3713.0,4,29.08,-0.18,2.9,5457.0,MediumFamilyCar,New York
1141,2003-09-30,2003,Sep,0,106.0,0.84,27393,3713.0,4,29.08,-0.18,2.9,5457.0,SmallFamilyCar,New York
1142,2003-10-31,2003,Oct,0,111.34,0.65,17212,3203.0,8,24.29,-0.2,1.1,814.0,SuperMiniCar,California
1143,2003-10-31,2003,Oct,0,111.34,0.61,54158,3203.0,8,24.29,-0.2,1.1,808.0,ExecutiveCar,California
1144,2003-10-31,2003,Oct,0,111.34,0.65,20983,3203.0,8,24.29,-0.2,1.1,858.0,SmallFamilyCar,California
1145,2003-10-31,2003,Oct,0,111.34,0.62,39181,3203.0,8,24.29,-0.2,1.1,862.0,MediumFamilyCar,California
1146,2003-11-30,2003,Nov,0,87.23,0.86,72385,4953.0,9,56.68,0.57,2.5,3967.0,Sports,New York
1147,2003-11-30,2003,Nov,0,87.23,0.82,53925,4953.0,9,56.68,0.57,2.5,3923.0,ExecutiveCar,New York
1148,2003-11-30,2003,Nov,0,87.23,0.8,17352,4953.0,9,56.68,0.57,2.5,3971.0,SuperMiniCar,New York
1149,2003-11-30,2003,Nov,0,87.23,0.84,32482,4953.0,9,56.68,0.57,2.5,3905.0,MediumFamilyCar,New York
1150,2003-11-30,2003,Nov,0,87.23,0.81,27291,4953.0,9,56.68,0.57,2.5,3960.0,SmallFamilyCar,New York
1151,2003-12-31,2003,Dec,0,84.51,1.2,74736,2492.0,6,34.92,-0.62,2.4,5678.0,Sports,Illinois
1152,2003-12-31,2003,Dec,0,84.51,1.18,56970,2492.0,6,34.92,-0.62,2.4,5652.0,ExecutiveCar,Illinois
1153,2003-12-31,2003,Dec,0,84.51,1.19,20974,2492.0,6,34.92,-0.62,2.4,12673.0,SmallFamilyCar,Illinois
1154,2003-12-31,2003,Dec,0,84.51,1.0,38058,2492.0,6,34.92,-0.62,2.4,12689.0,MediumFamilyCar,Illinois
1155,2004-01-31,2004,Jan,0,112.46,0.44,56938,4120.0,3,42.15,0.17,2.4,2018.0,ExecutiveCar,New York
1156,2004-01-31,2004,Jan,0,112.46,0.46,18568,4120.0,3,42.15,0.17,2.4,2032.0,SuperMiniCar,New York
1157,2004-01-31,2004,Jan,0,112.46,0.49,24133,4120.0,3,42.15,0.17,2.4,2022.0,SmallFamilyCar,New York
1158,2004-01-31,2004,Jan,0,112.46,0.4,71802,4120.0,3,42.15,0.17,2.4,2015.0,Sports,New York
1159,2004-01-31,2004,Jan,0,112.46,0.4,30951,4120.0,3,42.15,0.17,2.4,1991.0,MediumFamilyCar,New York
1160,2004-02-29,2004,Feb,0,98.73,0.47,54784,1966.0,9,41.06,-0.03,2.5,1929.0,ExecutiveCar,California
1161,2004-02-29,2004,Feb,0,98.73,0.49,26471,1966.0,9,41.06,-0.03,2.5,1922.0,SmallFamilyCar,California
1162,2004-02-29,2004,Feb,0,98.73,0.43,38914,1966.0,9,41.06,-0.03,2.5,1960.0,MediumFamilyCar,California
1163,2004-02-29,2004,Feb,0,98.73,0.38,16655,1966.0,9,41.06,-0.03,2.5,1920.0,SuperMiniCar,California
1164,2004-02-29,2004,Feb,0,98.73,0.42,78155,1966.0,9,41.06,-0.03,2.5,1966.0,Sports,California
1165,2004-03-31,2004,Mar,0,107.49,0.96,16579,1848.0,3,45.98,0.11,3.0,9087.0,SuperMiniCar,California
1166,2004-03-31,2004,Mar,0,107.49,0.95,78120,1848.0,3,45.98,0.11,3.0,9087.0,Sports,California
1167,2004-03-31,2004,Mar,0,107.49,0.8,25370,1848.0,3,45.98,0.11,3.0,9027.0,SmallFamilyCar,California
1168,2004-03-31,2004,Mar,0,107.49,0.81,32079,1848.0,3,45.98,0.11,3.0,9093.0,MediumFamilyCar,California
1169,2004-03-31,2004,Mar,0,107.49,0.78,54000,1848.0,3,45.98,0.11,3.0,9029.0,ExecutiveCar,California
1170,2004-04-30,2004,Apr,0,92.83,1.0,51633,2107.0,3,62.7,0.27,1.5,2886.0,ExecutiveCar,California
1171,2004-04-30,2004,Apr,0,92.83,1.0,76616,2107.0,3,62.7,0.27,1.5,2827.0,Sports,California
1172,2004-04-30,2004,Apr,0,92.83,1.0,17203,2107.0,3,62.7,0.27,1.5,2803.0,SuperMiniCar,California
1173,2004-04-30,2004,Apr,0,92.83,1.0,32717,2107.0,3,62.7,0.27,1.5,2851.0,MediumFamilyCar,California
1174,2004-04-30,2004,Apr,0,92.83,1.0,23972,2107.0,3,62.7,0.27,1.5,2801.0,SmallFamilyCar,California
1175,2004-05-31,2004,May,0,116.57,0.81,16390,4432.0,4,69.38,0.1,1.1,1141.0,SuperMiniCar,California
1176,2004-05-31,2004,May,0,116.57,0.99,57266,4432.0,4,69.38,0.1,1.1,1167.0,ExecutiveCar,California
1177,2004-05-31,2004,May,0,116.57,0.81,75534,4432.0,4,69.38,0.1,1.1,1124.0,Sports,California
1178,2004-05-31,2004,May,0,116.57,0.84,25295,4432.0,4,69.38,0.1,1.1,1171.0,SmallFamilyCar,California
1179,2004-06-30,2004,Jun,0,84.6,0.75,58702,1688.0,9,36.14,-0.92,2.6,8429.0,ExecutiveCar,Illinois
1180,2004-06-30,2004,Jun,0,84.6,0.88,25721,1688.0,9,36.14,-0.92,2.6,8511.0,SmallFamilyCar,Illinois
1181,2004-06-30,2004,Jun,0,84.6,0.77,74061,1688.0,9,36.14,-0.92,2.6,8435.0,Sports,Illinois
1182,2004-07-31,2004,Jul,0,86.14,0.5,70262,1147.0,4,60.5,0.4,1.7,3324.0,Sports,Illinois
1183,2004-07-31,2004,Jul,0,86.14,0.5,34524,1147.0,4,60.5,0.4,1.7,3338.0,MediumFamilyCar,Illinois
1184,2004-07-31,2004,Jul,0,86.14,0.5,20913,1147.0,4,60.5,0.4,1.7,3320.0,SmallFamilyCar,Illinois
1185,2004-07-31,2004,Jul,0,86.14,0.5,50384,1147.0,4,60.5,0.4,1.7,3264.0,ExecutiveCar,Illinois
1186,2004-08-31,2004,Aug,0,114.44,0.25,76287,4701.0,5,56.84,-0.06,1.5,3827.0,Sports,New York
1187,2004-08-31,2004,Aug,0,114.44,0.25,24549,4701.0,5,56.84,-0.06,1.5,3791.0,SmallFamilyCar,New York
1188,2004-08-31,2004,Aug,0,114.44,0.25,39692,4701.0,5,56.84,-0.06,1.5,3881.0,MediumFamilyCar,New York
1189,2004-09-30,2004,Sep,0,73.9,1.0,38477,1341.0,3,45.76,-0.24,1.3,6209.0,MediumFamilyCar,California
1190,2004-09-30,2004,Sep,0,73.9,0.89,50404,1341.0,3,45.76,-0.24,1.3,6237.0,ExecutiveCar,California
1191,2004-09-30,2004,Sep,0,73.9,0.76,20036,1341.0,3,45.76,-0.24,1.3,6252.0,SmallFamilyCar,California
1192,2004-09-30,2004,Sep,0,73.9,0.8,78815,1341.0,3,45.76,-0.24,1.3,6276.0,Sports,California
1193,2004-10-31,2004,Oct,0,103.79,0.63,79208,3523.0,6,67.95,0.33,2.2,1365.0,Sports,Illinois
1194,2004-10-31,2004,Oct,0,103.79,0.63,23387,3523.0,6,67.95,0.33,2.2,1416.0,SmallFamilyCar,Illinois
1195,2004-10-31,2004,Oct,0,103.79,0.67,58175,3523.0,6,67.95,0.33,2.2,1455.0,ExecutiveCar,Illinois
1196,2004-11-30,2004,Nov,0,98.93,0.82,37311,2086.0,8,24.13,-1.82,2.4,4470.0,MediumFamilyCar,California
1197,2004-11-30,2004,Nov,0,98.93,0.82,52000,2086.0,8,24.13,-1.82,2.4,4510.0,ExecutiveCar,California
1198,2004-11-30,2004,Nov,0,98.93,0.87,21711,2086.0,8,24.13,-1.82,2.4,4527.0,SmallFamilyCar,California
1199,2004-11-30,2004,Nov,0,98.93,0.86,72049,2086.0,8,24.13,-1.82,2.4,4511.0,Sports,California
1200,2004-11-30,2004,Nov,0,98.93,0.83,16742,2086.0,8,24.13,-1.82,2.4,4476.0,SuperMiniCar,California
1201,2004-12-31,2004,Dec,0,92.64,1.37,37186,2724.0,6,18.84,-0.28,2.3,17793.0,MediumFamilyCar,Illinois
1202,2004-12-31,2004,Dec,0,92.64,1.45,23020,2724.0,6,18.84,-0.28,2.3,17825.0,SmallFamilyCar,Illinois
1203,2004-12-31,2004,Dec,0,92.64,1.33,75423,2724.0,6,18.84,-0.28,2.3,8790.0,Sports,Illinois
1204,2004-12-31,2004,Dec,0,92.64,1.4,16925,2724.0,6,18.84,-0.28,2.3,17780.0,SuperMiniCar,Illinois
1205,2005-01-31,2005,Jan,0,98.0,0.34,32065,2383.0,8,62.03,0.7,1.6,2266.0,MediumFamilyCar,Illinois
1206,2005-01-31,2005,Jan,0,98.0,0.46,74548,2383.0,8,62.03,0.7,1.6,2306.0,Sports,Illinois
1207,2005-01-31,2005,Jan,0,98.0,0.36,20795,2383.0,8,62.03,0.7,1.6,2270.0,SmallFamilyCar,Illinois
1208,2005-01-31,2005,Jan,0,98.0,0.47,59860,2383.0,8,62.03,0.7,1.6,2308.0,ExecutiveCar,Illinois
1209,2005-01-31,2005,Jan,0,98.0,0.46,15619,2383.0,8,62.03,0.7,1.6,2284.0,SuperMiniCar,Illinois
1210,2005-02-28,2005,Feb,0,91.52,0.39,16274,3608.0,3,37.97,-0.63,1.4,1966.0,SuperMiniCar,Illinois
1211,2005-02-28,2005,Feb,0,91.52,0.48,73108,3608.0,3,37.97,-0.63,1.4,1969.0,Sports,Illinois
1212,2005-02-28,2005,Feb,0,91.52,0.43,55989,3608.0,3,37.97,-0.63,1.4,1938.0,ExecutiveCar,Illinois
1213,2005-02-28,2005,Feb,0,91.52,0.36,24036,3608.0,3,37.97,-0.63,1.4,1936.0,SmallFamilyCar,Illinois
1214,2005-03-31,2005,Mar,0,115.42,0.84,15956,1326.0,3,61.62,0.38,2.6,7978.0,SuperMiniCar,Illinois
1215,2005-03-31,2005,Mar,0,115.42,0.93,25068,1326.0,3,61.62,0.38,2.6,7968.0,SmallFamilyCar,Illinois
1216,2005-03-31,2005,Mar,0,115.42,0.88,77158,1326.0,3,61.62,0.38,2.6,7977.0,Sports,Illinois
1217,2005-04-30,2005,Apr,0,118.04,1.0,30768,2792.0,3,64.3,0.04,2.3,3463.0,MediumFamilyCar,California
1218,2005-04-30,2005,Apr,0,118.04,1.0,51460,2792.0,3,64.3,0.04,2.3,3421.0,ExecutiveCar,California
1219,2005-04-30,2005,Apr,0,118.04,1.0,77400,2792.0,3,64.3,0.04,2.3,3461.0,Sports,California
1220,2005-05-31,2005,May,0,93.14,0.87,24688,2759.0,4,16.12,-2.99,1.2,4465.0,SmallFamilyCar,California
1221,2005-05-31,2005,May,0,93.14,1.0,16939,2759.0,4,16.12,-2.99,1.2,4479.0,SuperMiniCar,California
1222,2005-05-31,2005,May,0,93.14,0.84,57190,2759.0,4,16.12,-2.99,1.2,4470.0,ExecutiveCar,California
1223,2005-05-31,2005,May,0,93.14,0.86,73170,2759.0,4,16.12,-2.99,1.2,4447.0,Sports,California
1224,2005-06-30,2005,Jun,0,102.76,0.87,57140,4212.0,9,63.74,0.75,1.4,7911.0,ExecutiveCar,New York
1225,2005-06-30,2005,Jun,0,102.76,0.82,35490,4212.0,9,63.74,0.75,1.4,7963.0,MediumFamilyCar,New York
1226,2005-06-30,2005,Jun,0,102.76,0.85,18953,4212.0,9,63.74,0.75,1.4,7912.0,SuperMiniCar,New York
1227,2005-06-30,2005,Jun,0,102.76,0.78,25233,4212.0,9,63.74,0.75,1.4,7939.0,SmallFamilyCar,New York
1228,2005-06-30,2005,Jun,0,102.76,0.83,79874,4212.0,9,63.74,0.75,1.4,7936.0,Sports,New York
1229,2005-07-31,2005,Jul,0,86.75,0.5,53636,1989.0,8,38.5,-0.66,1.0,3306.0,ExecutiveCar,Georgia
1230,2005-07-31,2005,Jul,0,86.75,0.5,23111,1989.0,8,38.5,-0.66,1.0,3375.0,SmallFamilyCar,Georgia
1231,2005-07-31,2005,Jul,0,86.75,0.5,72255,1989.0,8,38.5,-0.66,1.0,3332.0,Sports,Georgia
1232,2005-07-31,2005,Jul,0,86.75,0.5,17381,1989.0,8,38.5,-0.66,1.0,3327.0,SuperMiniCar,Georgia
1233,2005-07-31,2005,Jul,0,86.75,0.5,36645,1989.0,8,38.5,-0.66,1.0,3311.0,MediumFamilyCar,Georgia
1234,2005-08-31,2005,Aug,0,110.73,0.25,21324,3262.0,9,42.1,0.09,1.5,1248.0,SmallFamilyCar,Illinois
1235,2005-08-31,2005,Aug,0,110.73,0.25,35083,3262.0,9,42.1,0.09,1.5,1213.0,MediumFamilyCar,Illinois
1236,2005-08-31,2005,Aug,0,110.73,0.25,54809,3262.0,9,42.1,0.09,1.5,1205.0,ExecutiveCar,Illinois
1237,2005-08-31,2005,Aug,0,110.73,0.25,15968,3262.0,9,42.1,0.09,1.5,1220.0,SuperMiniCar,Illinois
1238,2005-08-31,2005,Aug,0,110.73,0.25,71154,3262.0,9,42.1,0.09,1.5,1204.0,Sports,Illinois
1239,2005-09-30,2005,Sep,0,110.47,0.91,26367,3482.0,4,48.84,0.14,2.2,7467.0,SmallFamilyCar,California
1240,2005-09-30,2005,Sep,0,110.47,0.85,16316,3482.0,4,48.84,0.14,2.2,7485.0,SuperMiniCar,California
1241,2005-09-30,2005,Sep,0,110.47,0.87,74499,3482.0,4,48.84,0.14,2.2,7474.0,Sports,California
1242,2005-10-31,2005,Oct,0,97.05,0.69,35232,4962.0,4,66.23,0.26,1.8,3759.0,MediumFamilyCar,Georgia
1243,2005-10-31,2005,Oct,0,97.05,0.63,16043,4962.0,4,66.23,0.26,1.8,3731.0,SuperMiniCar,Georgia
1244,2005-10-31,2005,Oct,0,97.05,0.65,20317,4962.0,4,66.23,0.26,1.8,3717.0,SmallFamilyCar,Georgia
1245,2005-10-31,2005,Oct,0,97.05,0.69,76295,4962.0,4,66.23,0.26,1.8,3775.0,Sports,Georgia
1246,2005-10-31,2005,Oct,0,97.05,0.69,54178,4962.0,4,66.23,0.26,1.8,3748.0,ExecutiveCar,Georgia
1247,2005-11-30,2005,Nov,0,100.17,0.83,22396,1951.0,7,13.61,-3.87,1.7,1701.0,SmallFamilyCar,Georgia
1248,2005-11-30,2005,Nov,0,100.17,0.86,76197,1951.0,7,13.61,-3.87,1.7,1704.0,Sports,Georgia
1249,2005-11-30,2005,Nov,0,100.17,0.83,57245,1951.0,7,13.61,-3.87,1.7,1793.0,ExecutiveCar,Georgia
1250,2005-11-30,2005,Nov,0,100.17,0.82,15281,1951.0,7,13.61,-3.87,1.7,1772.0,SuperMiniCar,Georgia
1251,2005-12-31,2005,Dec,0,99.06,1.02,79888,1722.0,6,40.16,0.66,2.8,6212.0,Sports,Georgia
1252,2005-12-31,2005,Dec,0,99.06,1.43,35797,1722.0,6,40.16,0.66,2.8,45221.0,MediumFamilyCar,Georgia
1253,2005-12-31,2005,Dec,0,99.06,1.11,56600,1722.0,6,40.16,0.66,2.8,6219.0,ExecutiveCar,Georgia
1254,2006-01-31,2006,Jan,0,83.82,0.44,55997,4389.0,6,52.39,0.23,1.9,990.0,ExecutiveCar,Illinois
1255,2006-01-31,2006,Jan,0,83.82,0.38,39138,4389.0,6,52.39,0.23,1.9,968.0,MediumFamilyCar,Illinois
1256,2006-01-31,2006,Jan,0,83.82,0.35,22162,4389.0,6,52.39,0.23,1.9,964.0,SmallFamilyCar,Illinois
1257,2006-01-31,2006,Jan,0,83.82,0.37,17844,4389.0,6,52.39,0.23,1.9,992.0,SuperMiniCar,Illinois
1258,2006-01-31,2006,Jan,0,83.82,0.5,71648,4389.0,6,52.39,0.23,1.9,978.0,Sports,Illinois
1259,2006-02-28,2006,Feb,0,115.46,0.37,34926,3079.0,5,54.42,0.04,1.6,785.0,MediumFamilyCar,California
1260,2006-02-28,2006,Feb,0,115.46,0.5,75539,3079.0,5,54.42,0.04,1.6,831.0,Sports,California
1261,2006-02-28,2006,Feb,0,115.46,0.41,16058,3079.0,5,54.42,0.04,1.6,802.0,SuperMiniCar,California
1262,2006-02-28,2006,Feb,0,115.46,0.48,22745,3079.0,5,54.42,0.04,1.6,823.0,SmallFamilyCar,California
1263,2006-03-31,2006,Mar,0,92.33,0.75,19293,3717.0,4,52.67,-0.03,2.7,3536.0,SuperMiniCar,California
1264,2006-03-31,2006,Mar,0,92.33,0.9,52048,3717.0,4,52.67,-0.03,2.7,3525.0,ExecutiveCar,California
1265,2006-03-31,2006,Mar,0,92.33,0.84,79637,3717.0,4,52.67,-0.03,2.7,3522.0,Sports,California
1266,2006-04-30,2006,Apr,0,92.4,1.0,17532,3332.0,8,20.3,-1.59,1.4,2465.0,SuperMiniCar,California
1267,2006-04-30,2006,Apr,0,92.4,1.0,74199,3332.0,8,20.3,-1.59,1.4,2460.0,Sports,California
1268,2006-04-30,2006,Apr,0,92.4,1.0,25442,3332.0,8,20.3,-1.59,1.4,2460.0,SmallFamilyCar,California
1269,2006-04-30,2006,Apr,0,92.4,1.0,54780,3332.0,8,20.3,-1.59,1.4,2406.0,ExecutiveCar,California
1270,2006-04-30,2006,Apr,0,92.4,1.0,36016,3332.0,8,20.3,-1.59,1.4,2417.0,MediumFamilyCar,California
1271,2006-05-31,2006,May,0,98.5,0.85,50716,4376.0,7,29.86,0.32,1.8,4564.0,ExecutiveCar,New York
1272,2006-05-31,2006,May,0,98.5,0.94,33335,4376.0,7,29.86,0.32,1.8,4550.0,MediumFamilyCar,New York
1273,2006-05-31,2006,May,0,98.5,0.84,78445,4376.0,7,29.86,0.32,1.8,4545.0,Sports,New York
1274,2006-05-31,2006,May,0,98.5,0.98,18828,4376.0,7,29.86,0.32,1.8,4552.0,SuperMiniCar,New York
1275,2006-05-31,2006,May,0,98.5,0.84,21591,4376.0,7,29.86,0.32,1.8,4605.0,SmallFamilyCar,New York
1276,2006-06-30,2006,Jun,0,109.96,0.98,38038,1428.0,7,33.31,0.1,1.1,4799.0,MediumFamilyCar,Georgia
1277,2006-06-30,2006,Jun,0,109.96,0.82,23111,1428.0,7,33.31,0.1,1.1,4835.0,SmallFamilyCar,Georgia
1278,2006-06-30,2006,Jun,0,109.96,0.94,57939,1428.0,7,33.31,0.1,1.1,4793.0,ExecutiveCar,Georgia
1279,2006-06-30,2006,Jun,0,109.96,0.97,72557,1428.0,7,33.31,0.1,1.1,4858.0,Sports,Georgia
1280,2006-07-31,2006,Jul,0,94.09,0.5,34873,2500.0,9,59.16,0.44,2.9,1362.0,MediumFamilyCar,New York
1281,2006-07-31,2006,Jul,0,94.09,0.5,25985,2500.0,9,59.16,0.44,2.9,1420.0,SmallFamilyCar,New York
1282,2006-07-31,2006,Jul,0,94.09,0.5,16008,2500.0,9,59.16,0.44,2.9,1419.0,SuperMiniCar,New York
1283,2006-07-31,2006,Jul,0,94.09,0.5,75592,2500.0,9,59.16,0.44,2.9,1427.0,Sports,New York
1284,2006-08-31,2006,Aug,0,80.48,0.25,70098,1285.0,6,28.67,-1.06,2.5,864.0,Sports,New York
1285,2006-08-31,2006,Aug,0,80.48,0.25,31481,1285.0,6,28.67,-1.06,2.5,846.0,MediumFamilyCar,New York
1286,2006-08-31,2006,Aug,0,80.48,0.25,26183,1285.0,6,28.67,-1.06,2.5,902.0,SmallFamilyCar,New York
1287,2006-09-30,2006,Sep,0,91.13,0.8,23930,4215.0,4,24.72,-0.16,1.8,5216.829999999999,SmallFamilyCar,New York
1288,2006-09-30,2006,Sep,0,91.13,0.82,72200,4215.0,4,24.72,-0.16,1.8,5216.829999999999,Sports,New York
1289,2006-09-30,2006,Sep,0,91.13,0.83,16229,4215.0,4,24.72,-0.16,1.8,5216.829999999999,SuperMiniCar,New York
1290,2006-09-30,2006,Sep,0,91.13,0.8,36305,4215.0,4,24.72,-0.16,1.8,5216.829999999999,MediumFamilyCar,New York
